深い穴を掘って生活。危険が迫ると体を丸め敵の攻撃をじっと耐える。,サンド
乾燥した砂地で砂浴びをするのが好き。体についた汚れと水気を落とすのだ。,サンド
体のトゲは皮膚が硬くなったもの。1年に1回古いトゲが抜け落ちて新しいトゲが下から生えてくる。,サンドパン
よくツメやツノが折れてしまう。折れたツメやツノで土を耕す道具が作られる。,サンドパン
小さい体を守るため強力な毒針が発達したと考えられている。怒るとツノの先から猛毒を出す。,ニドラン♀
小柄でとてもおとなしい。襲われると小さな毒針を使って戦い身を守る。,ニドラン♀
子供にエサを分け与えるとき親がかみくだきやわらかくしたエサを吐き戻して与える。,ニドリーナ
巣穴の奥にいるときは必ずトゲトゲが引っこむ。リラックスしている証拠だ。,ニドリーナ
よろいのように硬いウロコが全身を包む。巣穴の子供を命がけで守る。,ニドクイン
硬いウロコで覆われた体をぶつけて相手を弾き飛ばす攻撃が得意だ。子どもを守るときが一番強い。,ニドクイン
草むらの上に耳だけ出してまわりの気配を探る。猛毒のツノで身を守る。,ニドラン♂
耳が大きく遠くの音を聞くときはばたくように動く。怒ると毒針を出す。,ニドラン♂
ダイヤモンドより硬いツノで岩石を砕いてまわる。つきのいしを探しているのだ。,ニドリーノ
ダイヤモンドよりも硬いツノを持つ。敵の気配を感じると背中のトゲが一斉に逆立ち全力で立ち向かう。,ニドリーノ
石のように硬い皮膚と長く伸びたツノが特徴。ツノには毒もあるので注意。,ニドキング
尻尾の一撃は電柱をまるでマッチ棒のように真っ二つにへし折ってしまう。,ニドキング
月の光を背中の翼に集めて空中に浮かぶ。見つけるのが難しいポケモン。,ピッピ
愛くるしい仕草と姿で老若男女問わずに人気だがその数は少ない。,ピッピ
1キロ先で落ちた針の音も聞き分ける優れた耳を持つ。静かな山奥に住んでいる。,ピクシー
1キロ先で落ちた針の音を聞き分ける耳と用心深さで滅多に人前に現われない。,ピクシー
マイナス50度の冷気を吐く。アローラの老人はケオケオという昔の名前で呼ぶことも。,ロコン
アローラ地方の万年雪が積もる山で長年暮らすうち氷の能力を手に入れた。,ロコン
口から吹いた揺らめく炎で催眠状態にして獲物を襲う非常に賢いポケモン。,キュウコン
9本のしっぽには神秘的な力が宿っていると伝わる。1000年生き続けるらしい。,キュウコン
声の波長を自在に変えて聞くと絶対に眠くなる不思議なメロディーを歌う。,プリン
つぶらなひとみをみつめていると眠らずにはいられないほどの心地よい歌を歌いはじめる。,プリン
キメ細やかな体毛は極上の肌触り。息を吸い込んでふくらむ。,プクリン
ボディーに弾力性があり怒らせると息を吸いこんでどんどん大きくふくらむ。,プクリン
口から出す超音波で両目がなくてもまわりの障害物を察知できる。,ズバット
超音波をだして周りの様子を確かめながら飛ぶので両目がなくても大丈夫。,ズバット
小さな足で器用に歩く。寝ている獲物に忍びよりキバを突きたて血をすするのだ。,ゴルバット
血を吸い過ぎて飛べなくなり地面に落ちて他のポケモンの餌食になっていることも。,ゴルバット
別名アルキメンデス。夜になると2本の根っこで300メートルも歩くという。,ナゾノクサ
昼間地面の中に体を埋めて土の栄養を全身で吸い上げている。肥えた土ほど葉っぱにツヤが出るという。,ナゾノクサ
危険を感じるとめしべの放つくさい臭いがさらに強まるが心が穏やかなときはくさい臭いを出さないのだ。,クサイハナ
口からたれているミツは2キロ離れていても鼻がまがるほど猛烈にくさい。,クサイハナ
花びらが大きいほどたくさん花粉を出すが頭が重たくて疲れてしまうという。,ラフレシア
世界一大きな花びらは歩くたびに揺れて大量の毒花粉をばらまいている。,ラフレシア
冬虫夏草というキノコが虫を操っているのだ。虫の意思は無視される。,パラス
喰っても喰っても背中に生えているキノコがほとんど栄養を奪っていくのだ。,パラス
キノコのカサから毒の胞子を撒き散らす。胞子を集めて煎じると漢方薬になる。,パラセクト
ムシの体より大きくなったキノコの意思で活動する。湿った場所を好むという。,パラセクト
小さな目がたくさん集まって大きな目になっている。夜になると明かりに集まる。,コンパン
身を守るために細く硬い体毛が全身を覆うようになったといわれる。小さな獲物を見逃さない目を持つ。,コンパン
夜行性で夜に活動を始める。街灯の灯りに誘われ集まった小さな虫を好んで食べる。,モルフォン
羽にりんぷんがついていてヒラヒラと羽ばたくたびに猛毒の粉をばらまく。,モルフォン
地下で木の根をかじる。育てる野菜の品種によっては農家に害をなすポケモン。,ディグダ
金色の髭はセンサー機能を持っている。穴からだして周りの様子をうかがっている。,ディグダ
金属質の髭は重いので素早さはいまいちだが硬い岩盤も掘りぬくパワーを持つ。,ダグトリオ
3つの頭が互い違いに動いてどんなに硬い地層も地下100キロまで掘り進む。,ダグトリオ
昼間はだらだら寝て過ごし日が暮れるころに活動開始。夜の街でコインを探す。,ニャース
額の小判はより黒いほど硬く仲間から尊敬される。勇猛で恐れを知らない。,ニャース
自分以外のすべてを見下す。不意打ちや闇討ちなどひれつでひきょうな戦法を好む。,ペルシアン
額に宝石が輝く!また歩く姿もしなやかで王女のような華やかさがある。,ペルシアン
頭痛で普段眠っている脳細胞が刺激されると不思議な力が使える。,コダック
いつも頭痛に悩まさせている。この頭痛が激しくなると不思議な力を使い始める。,コダック
泳ぐスピードはポケモン中で一番。嵐で大荒れの海でもへっちゃら。難破船から人を助けることもある。,ゴルダック
発達した手足の水かきが恐るべきスピードを生み出す。ポケモンいち泳ぎが得意。,ゴルダック
木の上で生活している。群れの1匹が怒り出すと全員が意味もなく暴れ出す。,マンキー
前触れもなく突然怒る。暴れまくって誰もいなくなると孤独に耐えられなくてまた怒る。,マンキー
視線が合っただけで怒り逃げ出したらまた怒り叩きのめしてもまだ怒る。,オコリザル
激しく怒ることで血行が良くなり筋肉の力を強くするのだ。ただし頭の回転は遅くなるぞ。,オコリザル
自分より強くて大きな相手にも恐れずに立ち向かう勇敢で頼もしい性格。,ガーディ
慣れれば人懐っこいのだが野生ではイワンコと縄張りを巡って激しく争っている。,ガーディ
東洋で伝説のポケモン。軽やかに走るその姿に虜にされる者も多い。,ウインディ
堂々とした鳴き声は威厳にあふれ聞いたものは思わずひれ伏してしまう。,ウインディ
内臓が透けて見えるほど皮膚が薄い。生えたばかりの足は歩くことが苦手。,ニョロモ
渦巻き模様の内臓が透けてしまうほど薄い皮膚だが鋭いキバをはね返す弾力を持っているのだ。,ニョロモ
襲われそうになるとお腹の渦巻きを使って相手を眠らせその隙に逃げるらしい。,ニョロゾ
お腹の渦巻きは微妙にうねっているのでみつめているとだんだん眠くなってしまう。,ニョロゾ
クロールやバタフライが得意でオリンピックの選手でもぐんぐんと追い抜いていく。,ニョロボン
強靭な筋肉を持つ。太平洋を休むことなく泳ぎ続けることができるのだ。,ニョロボン
毎日18時間眠る。目覚めているときも座ったままテレポートで移動する。,ケーシィ
1日18時間は寝ている。眠っているあいだでもさまざまな超能力を使う。,ケーシィ
超能力を発揮すると強いアルファ波を出して精密機械を壊してしまう。,ユンゲラー
銀のスプーンはアルファ波を高める。スプーンがないといつもの半分しか超能力を使えなくなるという。,ユンゲラー
生まれてから体験したすべてを覚えているほどの記憶力。知能指数は5000を超える。,フーディン
スーパーコンピュータより素早く計算する頭脳を持つ。知能指数はだいたい5000。,フーディン
大人100人を投げ飛ばすほどの怪力は毎日ゴローンを持ち上げることでつくられる。,ワンリキー
どんなに鍛えても筋肉痛にならないボディを持つポケモン。人里離れた山で暮らす。,ワンリキー
鍛えあげた筋肉は鋼の硬さ。相撲取りの体も指1本で楽々持ちあげてしまう怪力のポケモンだ。,ゴーリキー
すごく強靭な肉体なのでパワーセーブベルトをつけて強さを制御している。,ゴーリキー
メガトン級のパンチを放ち立ちふさがる敵を地平線の彼方までぶっ飛ばすのだ。,カイリキー
1本でも山を動かせる力をもった腕を4本すべて使って凄いパンチをくり出す。,カイリキー
ひょろっとした体つきだが獲物を捕らえるときの動きは目にもとまらないほど素早い。,マダツボミ
高温多湿の土地を好む。ツルを伸ばして獲物を捕らえるときの動きはとても素早い。,マダツボミ
植物にそっくりなポケモン。油断して近寄ってきた獲物に毒の粉を浴びせて捕まえる。,ウツドン
夜になるとお尻のフックを木の枝に引っ掛けてぶら下がり眠りにつく。寝相が悪いと朝落っこちているよ。,ウツドン
ミツのような香りの液体を口に溜めているがそれはなんでも溶かす溶解液だ。,ウツボット
頭についた長いつるを小さな生き物のように動かし獲物を誘う。近づいてきたところをぱくりとひとのみ。,ウツボット
体のほとんどが水分。水晶のような目玉から不思議なビームを発射する。,メノクラゲ
体のほとんどが水でできているので海から出るとからからに干からびてしまう。干からびたときは海に戻してあげよう。,メノクラゲ
頭の赤い玉を激しく点滅させて仲間に危険を知らせるのだ。,ドククラゲ
80本の触手を持つ。獲物を絡め取り毒で弱るまで絶対に逃がさない。,ドククラゲ
そこらの道端にいくらでもいる。ヒマな学者が数えてみたら1つの道路に100匹いた。,イシツブテ
石ころと間違え踏んでしまうと怒って頭突きをかましてくる。痛いだけでなくビリッと来るぞ。,イシツブテ
山道を転がって移動。勢いがついてくるとどんなポケモンでも止めるのは大変。,ゴローン
山道を転がり下りるとき邪魔なものは片っ端から跳ね飛ばしかつ感電させる。,ゴローン
1年に1回脱皮する。岩石のような硬い体はダイナマイトでも傷つかない。,ゴローニャ
脱皮したてのときは全体が白っぽく柔らかいがすぐに空気にふれて硬くなる。,ゴローニャ
親のあとを追いかけるうちに強靭な足腰になる。1日中野山を駆け回る。,ポニータ
生まれたばかりでは立つのがやっと。だが走るほどに足腰は鍛えられて速度が増していく。,ポニータ
勇猛果敢で誇り高い。足先の毛にサイコパワーをためて軽やかに森を駆ける。,ギャロップ
いつもはのんびり野原を駆けまわっているが一度本気を出すとたてがみの炎が燃えあがり時速240キロで走りだす。,ギャロップ
しっぽを水に浸すと甘味がにじみ出るのでそれをエサにポケモンをおびき寄せ釣りあげる。,ヤドン
尻尾を川に入れてエサを釣っているがそのうちなにをしているのか忘れてしまい川べりに寝そべったまま1日を終える。,ヤドン
凄まじいエネルギーがシッポのシェルダーの力を強化した。ヤドンには特に影響なし。,ヤドラン
シェルダーにしっぽを噛まれて進化。シェルダーはしっぽからにじみ出る甘味に夢心地だ。,ヤドラン
左右のユニットから重力をさえぎる力を出すので空中に浮かべる。,コイル
生まれつき重力をさえぎる能力をもち電磁波を出しながら空中を移動。,コイル
謎の電波を発信しており半径1キロの範囲では気温が2度上がる。,レアコイル
3匹のコイルが連結した。強力な電波を放ちまわりの様子を観測する。,レアコイル
自分の巣を作るための植物の茎を1本いつも持って歩いている。,カモネギ
羽でもつ茎を刀のように操り敵を切り捨てる。いざというときはエサにする。,カモネギ
2つの頭が同時に眠ることはない。寝ているとき敵から襲われないように代りばんこで見張りをしているからだ。,ドードー
2つの頭の脳みそはテレパシーのような力で気持ちを通じ合わせてるらしい。,ドードー
3つあるのは頭だけではないらしい。心臓と肺も3つなので息切れしないで長い距離を走ることができるのだ。,ドードリオ
3つのあたまが見ている前でわずかでもすきを見せるとクチバシで激しくつつかれる。,ドードリオ
冷たい海にしか棲まないと考えられてきた。アローラに現れる理由はナゾ。,パウワウ
氷に覆われた海でエサを採る。息継ぎをするときは頭の出っ張りで氷を割って海から顔を出す。,パウワウ
流線型の体は水の抵抗も少なく8ノットのスピードで冷たい海を泳ぐ。,ジュゴン
冷たい氷の上で寝るのが大好き。昔氷山で眠る姿を見た船乗りが人魚と間違えた。,ジュゴン
海底のヘドロから生まれた。清潔な場所では体内のばい菌が増やせず死んでしまう。,ベトベター
ドロドロブヨブヨした体はどんなに細いすき間にも入り込むことができる。下水管に潜って汚い水を飲む。,ベトベター
やたら鮮やかな身体の色は喰らったゴミが体内で常に化学変化を起こしているから。,ベトベトン
ヘドロがたまる臭い場所を好んで集まってくるのであたりは一層臭くなる。,ベトベトン
常に出しっぱなしのベロを器用に使って海底の砂を掘り起し餌を探す。,シェルダー
カラを閉じているときもベロだけは出しっぱなし。強く引っ張ると驚きカラを開いてしまうよ。,シェルダー
殻から抜けたトゲで造ったヤリが狩猟民族の古墳からたくさん出土する。,パルシェン
ヤドンのシッポが大好物。ときには陸にはいあがってまでヤドンを探すこともあるほど。,パルシェン
古くなって誰も住まなくなった建物に発生するらしい。形はあいまいでガスのよう。,ゴース
ガスでできた薄い体はどんな大きさの相手も包みこみ息の根を止める。,ゴース
光におびえ闇夜を好む。夜中も明るい都会では絶滅の危機にあるという。,ゴースト
どんなものでもすり抜けられる。壁の中に潜りこんで相手の様子を観察する。,ゴースト
山で遭難したとき命を奪いに暗闇から現れることがあるという。,ゲンガー
すべてのものの命を狙う。主であるトレーナーにさえ呪いをかけようと狙っているぞ。,ゲンガー
脳みそに磁石があるので土の中を掘り進んでいても方向を間違えない。年を取るほど体は丸みを帯びる。,イワーク
大きく丈夫な体をくねらせよじらせ時速80キロで地面を勢いよく掘り進む。,イワーク
レジャー施設の近くで姿を見かける。その晩子どもが見る楽しいユメを狙っているのだ。,スリープ
突き出た鼻をひくひくさせると見ている夢がわかるという。大好物は楽しい夢だ。,スリープ
手に持っている振り子の動きと輝きが相手を深い催眠状態に落とす。獲物を探しながら振り子を磨いている。,スリーパー
出会った者を取りあえず眠らせその夢を味見。いい夢を見ていたらそのまま連れ去る。,スリーパー
砂浜に穴を掘って暮らす。ハサミは戦いで取れてもまた生えてきて元通り。,クラブ
強力な武器となるハサミは攻撃のときまれにもげるが後からすぐに生えてくる。,クラブ
破壊力抜群の大きなハサミだが重すぎるので戦わないときはじゃまになる。,キングラー
キョダイマックスのパワーによって巨大になった左のハサミはなんでも粉々にすり潰す。,キングラー
モンスターボールをつくっている会社で初めて発見されたことと姿形が似ていることの関係はまだナゾである。,ビリリダマ
モンスターボールに似ているのは保護色のためだと言われるが意外と簡単に自爆する。,ビリリダマ
あふれるほどの電気エネルギーを体内にためこんでいるので少しの刺激で爆発する。,マルマイン
電気に引き寄せられる性質を持つ。主に発電所に集まってきてつくったばかりの電気を食べてしまう困りものだ。,マルマイン
6匹で1人前のポケモン。マケンカニによく狙われるが念力を使って撃退する。,タマタマ
なにかのタマゴのようだがじつは植物のタネにちかい生き物であることがわかった。,タマタマ
鳴き声がにぎやかなのは3つある頭がそれぞれ好きなことを考えているからだ。,ナッシー
それぞれの頭に意思がありテレパシーで話し合いみんなでなにをするのか決めている。,ナッシー
母親のホネを被っているので素顔も表情もわからない。ただいつもずっと泣いているぞ。,カラカラ
死に別れた母親を思い出し泣くと頭に被った骨の中で物悲しく響くのだ。,カラカラ
リズミカルにホネを打ち鳴らし仲間と連絡を取りあっている。そのパターンは50近くあるのだ。,ガラガラ
母親に会えない悲しみを乗り越えたカラカラがたくましく進化した姿。鍛えられた心は簡単にくじけない。,ガラガラ
キックがあたる瞬間!足のウラがダイヤモンドのように硬くなって相手を破壊する。,サワムラー
脚が自由に伸び縮みして遠く離れている場合でも相手を蹴り上げることができる。,サワムラー
空気をも切り裂くパンチ。だが3分間攻撃するとひと休みしたくなるらしい。,エビワラー
空気を切り裂くパンチ。かすっただけで火傷になるほどパンチのスピードは速いのだ。,エビワラー
2メートルもある舌を伸ばすとしっぽが震えるのでこの2つはつながっている可能性がある。,ベロリンガ
長いベロでなんでもベロリと舐めて確かめている。舐められた部分を放っておくとかぶれるぞ。,ベロリンガ
薄いバルーン状の体に猛毒のガスが詰まっているのでときどき大爆発を起こす。,ドガース
薄いバルーン状の体に猛毒のガスがつまっている。近くに来るとくさい。,ドガース
2つの体でガスを混ぜる。むかしのガラルではそこらじゅうで姿を見かけたらしい。,マタドガス
ゴミからでる毒ガスを吸いこみ体内で混ぜ合わせさらに強烈な臭いをまきちらす。,マタドガス
硬い皮膚で覆われた体。体当たりでビルも倒す。残念ながら頭は悪い。,サイホーン
走っているうちに目的を忘れるほど脳みそが小さく頭が悪いぞ。なにかを壊すとたまに思い出すらしい。,サイホーン
進化して後ろ足だけで立つようになった。ツノで突くと岩石にも穴を開けてしまう。,サイドン
後ろ足で立つようになり脳が大きくなった。ドリルのツノで岩をくり抜きトンネルを掘る。,サイドン
傷ついたポケモンや人がいると栄養満点のタマゴを生み分け与える優しいポケモン。,ラッキー
タマゴは栄養満点で味も抜群。高級な食材として扱われる。,ラッキー
青いツルに覆われている。ツルに隠れている顔を見た者はまだいない。,モンジャラ
ツルは独特の香りがする。ガラルの一部の地域ではハーブとして使われている。,モンジャラ
お腹の袋に我が子を入れて守る。子どもを傷つけた者は絶対に許さず叩きのめす。,ガルーラ
お腹の子どもはおよそ3年で親離れする。母親が大声で鳴くのはその時だけ。,ガルーラ
潮の流れが穏やかな海に棲む。襲われると真っ黒な墨を吐いてその隙に逃げだす。,タッツー
水面から勢いよく墨を発射して飛んでいる虫を撃ち落とすことがあるという。,タッツー
羽と尻尾を素早く動かし前を向いたまま後ろへ泳ぐこともできるポケモン。,シードラ
オスが子どもを育てる。子育て中は背中のトゲの毒素が強く濃くなるのだ。,シードラ
川や池を泳ぐことが大好きなので水槽なんかに入れていたらぶ厚いガラスもツノの一突きで割って逃げるぞ。,トサキント
尾びれをドレスのように揺らして優雅に泳ぐ姿はまるで水中の女王。,トサキント
秋になるとプロポーズのため体に脂がのってきてとてもきれいな色に変化する。,アズマオウ
タマゴを守るためオスとメスは交代で巣の周りを泳ぎ回りパトロールする。タマゴがかえるまでひと月以上続く。,アズマオウ
海辺に多く現れ夜になると中心が赤く点滅する。,ヒトデマン
ネオラントなどにかじられるが赤いコアがある限りすぐに再生するので気にしていない。,ヒトデマン
強烈なサイコパワーを放つときコアと呼ばれる器官が七色にきらめく。,スターミー
星型の体をスクリューのように回転させて水中を泳ぎ回る。中央にあるコアが七色に光る。,スターミー
素晴らしいパントマイムの腕前。見とれている間にいつの間にか本当に壁ができているのだ。,バリヤード
パントマイムが得意。指から出した波動で壁をつくりあまたの攻撃から身を守る。,バリヤード
目にも止まらぬ早業は空気を切り裂くほど。ニンジャと呼ばれアローラでは大人気。,ストライク
目にも止まらぬスピードが両腕のカマの切れ味をさらに鋭くするのだ。一振りすれば大木も真っ二つだ。,ストライク
腰を振るように歩いている。油断をすると思わず釣られて踊ってしまうという。,ルージュラ
鳴き声はまるで人間の言葉のように聞こえるが意味はまったく理解できない。,ルージュラ
強い電気が大好物で大きな発電所などにしばしば現れる。,エレブー
餌で喰う電気量よりも身体から漏れる電気量のほうが圧倒的に多い。,エレブー
火山の火口で生まれ育った。太陽と同じような炎のゆらめきが全身を覆う。,ブーバー
火山の火口近くで見つかった。口から炎を吐く。体温は1200度もある。,ブーバー
長いツノを振り回して攻撃してくる。寒いときは森の奥に姿を隠す。,カイロス
クワガノンと縄張りを争う。アローラではなぜかヘラクロスと結構仲が良いらしい。,カイロス
しっぽで自分の体を叩きだしたら危険だぞ。猛スピードで突っ込んでくる。,ケンタロス
いつも暴れていないと気がすまない。戦う相手がいないときは大木にぶち当たりなぎ倒すことで気を静める。,ケンタロス
流れの速いところではただ流されていくだけのひ弱で情けないポケモン。,コイキング
遥か大昔はそれなりに強かったが時が経つにつれてどんどんどんどん弱くなっていった。,コイキング
破壊光線をはきまくりあたり一面を焼き尽くす。破壊の神と呼ぶ地方もある。,ギャラドス
争いの起こった村を焼きつくしたという記録が古文書に残されている。,ギャラドス
背中の甲羅には5000人以上の人間を乗せられる。揺れもなく乗り心地抜群。,ラプラス
人の言葉を理解する高い知能を持ち背中に人を乗せて海を泳ぐのが好きなポケモン。,ラプラス
体の細胞の作りを自分で組み替えてほかの生命体に変身する。,メタモン
細胞を組み替えみた相手そっくりに姿を変化させる。再現度は個体による。,メタモン
キョダイマックスパワーでさらにもふもふした首まわりの綿毛で敵を包みこみとりこにする。,イーブイ
暮らしている環境で突然変異する不安定な遺伝子を持つポケモン。石の放射線が進化を引き起こす。,イーブイ
綺麗な水辺が主な棲み処。外敵に襲われそうになると水に飛び込み姿を隠す。,シャワーズ
体の細胞の作りが水の分子に似ているので水に溶けることもできる。,シャワーズ
体内に電気がたまると全身の体毛が全部鋭くとがりはじめる。,サンダース
肺の中に電気を生み出す器官がある。吐息に混ざって電気の音がバチバチ聞こえる。,サンダース
ふさふさの体毛は上がり過ぎた体温を空気に放熱して下げる機能を持つ。体温は最高900度まで上がるぞ。,ブースター
体内に炎袋を持つ。戦いがはじまる直前には体温が900度まであがる。,ブースター
唯一宇宙まで飛んでいけるポケモンと期待されているが未だに成功例はない。,ポリゴン
研究の末生み出された人工のポケモン。基本的な動作しかプログラムされていない。,ポリゴン
古代の海に生きていたポケモン。アーケオスのエサだったようで歯型のついた化石が見つかる。,オムナイト
古代の化石から復元された。大昔海だった場所からかいのカセキが発掘される。,オムナイト
一度巻きついたら絶対に離れない。鋭いキバで獲物を引き裂くように食べる。,オムスター
重いカラが原因で滅んだと考えられている古代ポケモン。オクタンの遠い祖先らしい。,オムスター
古代生物の化石から再生したポケモン。硬い殻で身を守っている。,カブト
3億年前に栄えたポケモン。とある地方では今でもまれに生きた姿が見られると言う。,カブト
陸でも活動できるよう身体が変化を始めていたが間に合わず絶滅してしまった。,カブトプス
およそ29ノットで泳ぐ。素早く獲物に近付くとカマで切り裂き止めを刺す。,カブトプス
古代の大空の王者。巨大隕石の落下で絶滅した説が根強い。,プテラ
コハクから取り出した遺伝子を再生して復活した恐竜時代のポケモン。空の王者だったと想像されている。,プテラ
頑丈な胃袋はカビの生えたものや腐ったものを食べても壊れることはない。,カビゴン
眠っているとき以外はエサを食べ続ける。1日に400キロ食べないと満腹にならない。,カビゴン
氷を自在に操る力をもつ。永久凍土の雪山に棲んでいるという。,フリーザー
サイコパワーでつくった羽根の刃はぶ厚い鉄板も紙のように切り裂く。,フリーザー
電気を自在に操る。真っ黒な雷雲の中に巣があると言い伝えられている。,サンダー
雷雲の中にいると言われる伝説のポケモン。雷を自在に操る。,サンダー
昔から火の鳥伝説として知られる。羽ばたくたびに羽が明るく燃え上がり美しい。,ファイヤー
烈火のごとき邪悪なオーラに当てられると精魂が尽き果て真っ白に燃えつきてしまうのだ。,ファイヤー
滝つぼなど流れの激しい水辺で暮らしている。脱皮を繰り返して大きく育つ。,ミニリュウ
目撃者が少ないために幻のポケモンと呼ばれていた。脱皮した皮が見つかっている。,ミニリュウ
オーラに包まれる神聖な生き物らしい。天気を変える力を持つと言われている。,ハクリュー
目撃した人の話によると体からはオーラが出されて神秘的だったという。,ハクリュー
16時間で地球を1周できる。嵐で難破しかけた船を見つけると陸地まで誘導する優しいポケモン。,カイリュー
心やさしいポケモンで海で溺れた人間やポケモンを助けたという話をよく聞く。,カイリュー
ミュウの遺伝子を組み替えて生み出された。ポケモンで一番凶暴な心を持つという。,ミュウツー
サイコパワーが身体の筋肉を増強。握力は1トン。100mを2秒で走れるぞ。,ミュウツー
絶滅したと言われているが目撃情報があとを絶たない幻のポケモン。,ミュウ
すべてのポケモンの遺伝子をもつという。自由自在に姿を消すことができるので人に近づいてもまったく気づかれない。,ミュウ
頭の葉っぱからほのかに甘い香りが漂う。おとなしくて日差しを浴びるのが大好き。,チコリータ
葉っぱを振り回して相手を威嚇するが葉っぱから甘い香りが漂うのでお互いに和やかな雰囲気になるよ。,チコリータ
首のまわりから発散するスパイスのような香りには元気を出させる効果がある。,ベイリーフ
首回りのつぼみからにおうスパイシーな香りはかいだ人を元気にさせる。,ベイリーフ
